USAF,  NCDC, Date,    HrMn,I, Type, QCP,Dir,Q,I,  Spd,Q,  
411945,99999,20130311,1400,4,FM-15,    ,330,1,N, 10.3,1,
411945,99999,20130311,1500,4,FM-15,    ,320,1,N,  8.2,1,
411945,99999,20130311,1600,4,FM-15,    ,330,1,N,  8.2,1,
411945,99999,20130311,1700,4,FM-15,    ,330,1,N,  5.7,1,
411945,99999,20130311,1800,4,FM-15,    ,320,1,N,  6.2,1,
411945,99999,20130311,1900,4,FM-15,    ,310,1,N,  4.6,1,
411945,99999,20130311,2000,4,FM-15,    ,310,1,N,  4.6,1,
411945,99999,20130311,2100,4,FM-15,    ,290,1,N,  3.6,1,
411945,99999,20130311,2200,4,FM-15,    ,290,1,N,  3.6,1,
411945,99999,20130311,2300,4,FM-15,    ,280,1,N,  4.1,1,
411945,99999,20130312,0000,4,FM-15,    ,290,1,N,  3.1,1,
411945,99999,20130312,0100,4,FM-15,    ,250,1,N,  2.6,1,
411945,99999,20130312,0200,4,FM-15,    ,230,1,N,  2.6,1,
411945,99999,20130312,0300,4,FM-15,    ,230,1,N,  3.6,1,
411945,99999,20130312,0400,4,FM-15,    ,230,1,N,  3.6,1,
411945,99999,20130312,0500,4,FM-15,    ,290,1,N,  8.2,1,
411945,99999,20130312,0600,4,FM-15,    ,290,1,N,  8.7,1,
411945,99999,20130312,0700,4,FM-15,    ,290,1,N,  9.3,1,
411945,99999,20130312,0800,4,FM-15,    ,290,1,N,  9.8,1,
411945,99999,20130312,0900,4,FM-15,    ,290,1,N,  9.8,1,
411945,99999,20130312,1000,4,FM-15,    ,290,1,N, 10.3,1,
411945,99999,20130312,1035,4,FM-16,    ,290,1,N, 10.3,1,
411945,99999,20130312,1100,4,FM-15,    ,290,1,N, 10.8,1,
411945,99999,20130312,1200,4,FM-15,    ,290,1,N,  9.8,1,
411945,99999,20130312,1300,4,FM-15,    ,290,1,N,  8.7,1,
411945,99999,20130312,1400,4,FM-15,    ,290,1,N,  8.2,1,
411945,99999,20130312,1500,4,FM-15,    ,280,1,N,  7.2,1,
411945,99999,20130312,1600,4,FM-15,    ,270,1,N,  5.7,1,
411945,99999,20130312,1700,4,FM-15,    ,260,1,N,  4.1,1,
411945,99999,20130312,1800,4,FM-15,    ,260,1,N,  4.1,1,
411945,99999,20130312,1900,4,FM-15,    ,220,1,N,  3.6,1,
411945,99999,20130312,2000,4,FM-15,    ,220,1,N,  3.6,1,
411945,99999,20130312,2100,4,FM-15,    ,180,1,N,  3.1,1,
411945,99999,20130312,2200,4,FM-15,    ,190,1,N,  3.6,1,
411945,99999,20130312,2300,4,FM-15,    ,200,1,N,  2.6,1,
411945,99999,20130313,0000,4,FM-15,    ,160,1,N,  3.1,1,
411945,99999,20130313,0100,4,FM-15,    ,160,1,N,  4.6,1,
411945,99999,20130313,0200,4,FM-15,    ,170,1,N,  5.1,1,
411945,99999,20130313,0300,4,FM-15,    ,160,1,N,  5.1,1,
411945,99999,20130313,0400,4,FM-15,    ,180,1,N,  5.7,1,
411945,99999,20130313,0500,4,FM-15,    ,190,1,N,  5.1,1,
411945,99999,20130313,0600,4,FM-15,    ,220,1,N,  4.1,1,
411945,99999,20130313,0700,4,FM-15,    ,260,1,N,  4.6,1,
411945,99999,20130313,0800,4,FM-15,    ,290,1,N,  4.6,1,
411945,99999,20130313,0900,4,FM-15,    ,290,1,N,  4.1,1,
411945,99999,20130313,1000,4,FM-15,    ,310,1,N,  3.6,1,
411945,99999,20130313,1100,4,FM-15,    ,290,1,N,  3.6,1,
411945,99999,20130313,1200,4,FM-15,    ,290,1,N,  5.1,1,
411945,99999,20130313,1300,4,FM-15,    ,300,1,N,  4.6,1,
411945,99999,20130313,1400,4,FM-15,    ,290,1,N,  5.1,1,
411945,99999,20130313,1500,4,FM-15,    ,290,1,N,  4.1,1,
411945,99999,20130313,1600,4,FM-15,    ,270,1,N,  3.1,1,
411945,99999,20130313,1700,4,FM-15,    ,999,9,V,  2.6,1,
411945,99999,20130313,1800,4,FM-15,    ,250,1,N,  2.6,1,
411945,99999,20130313,1900,4,FM-15,    ,210,1,N,  2.1,1,
411945,99999,20130313,2000,4,FM-15,    ,170,1,N,  2.1,1,
411945,99999,20130313,2100,4,FM-15,    ,180,1,N,  2.6,1,
411945,99999,20130313,2200,4,FM-15,    ,190,1,N,  2.1,1,
411945,99999,20130313,2300,4,FM-15,    ,180,1,N,  2.6,1,
411945,99999,20130314,0000,4,FM-15,    ,170,1,N,  3.1,1,
411945,99999,20130314,0100,4,FM-15,    ,999,9,V,  1.0,1,
411945,99999,20130314,0200,4,FM-15,    ,180,1,N,  1.5,1,
411945,99999,20130314,0211,4,FM-16,    ,150,1,N,  1.5,1,
411945,99999,20130314,0223,4,FM-16,    ,140,1,N,  1.0,1,
411945,99999,20130314,0300,4,FM-15,    ,170,1,N,  1.5,1,
411945,99999,20130314,0345,4,FM-16,    ,130,1,N,  1.5,1,
411945,99999,20130314,0359,4,FM-16,    ,150,1,N,  1.5,1,
411945,99999,20130314,0400,4,FM-15,    ,140,1,N,  1.5,1,
411945,99999,20130314,0413,4,FM-16,    ,160,1,N,  1.5,1,
411945,99999,20130314,0423,4,FM-16,    ,150,1,N,  1.5,1,
411945,99999,20130314,0500,4,FM-15,    ,180,1,N,  2.1,1,
411945,99999,20130314,0600,4,FM-15,    ,220,1,N,  1.5,1,
411945,99999,20130314,0700,4,FM-15,    ,999,9,V,  1.5,1,
411945,99999,20130314,0800,4,FM-15,    ,999,9,V,  1.5,1,
411945,99999,20130314,0900,4,FM-15,    ,210,1,N,  1.5,1,
411945,99999,20130314,1000,4,FM-15,    ,310,1,N,  4.6,1,
411945,99999,20130314,1100,4,FM-15,    ,300,1,N,  4.6,1,
411945,99999,20130314,1200,4,FM-15,    ,320,1,N,  5.7,1,
411945,99999,20130314,1300,4,FM-15,    ,340,1,N,  5.7,1,
411945,99999,20130314,1400,4,FM-15,    ,330,1,N,  5.7,1,
411945,99999,20130314,1500,4,FM-15,    ,340,1,N,  4.6,1,
411945,99999,20130314,1600,4,FM-15,    ,350,1,N,  2.1,1,
411945,99999,20130314,1700,4,FM-15,    ,350,1,N,  3.1,1,
411945,99999,20130314,1800,4,FM-15,    ,020,1,N,  1.0,1,
411945,99999,20130314,1900,4,FM-15,    ,100,1,N,  1.0,1,
411945,99999,20130314,2000,4,FM-15,    ,280,1,N,  1.5,1,
411945,99999,20130314,2100,4,FM-15,    ,999,9,V,  0.5,1,
411945,99999,20130314,2200,4,FM-15,    ,180,1,N,  1.0,1,
411945,99999,20130314,2300,4,FM-15,    ,130,1,N,  1.5,1,
411945,99999,20130314,2334,4,FM-16,    ,100,1,N,  2.1,1,
411945,99999,20130314,2337,4,FM-16,    ,100,1,N,  2.1,1,
411945,99999,20130315,0000,4,FM-15,    ,100,1,N,  2.1,1,
411945,99999,20130315,0100,4,FM-15,    ,130,1,N,  1.5,1,
411945,99999,20130315,0200,4,FM-15,    ,130,1,N,  1.0,1,
411945,99999,20130315,0300,4,FM-15,    ,160,1,N,  1.5,1,
411945,99999,20130315,0400,4,FM-15,    ,130,1,N,  1.5,1,
411945,99999,20130315,0500,4,FM-15,    ,160,1,N,  1.5,1,
411945,99999,20130315,0600,4,FM-15,    ,999,9,V,  0.5,1,
411945,99999,20130315,0700,4,FM-15,    ,290,1,N,  1.5,1,
411945,99999,20130315,0800,4,FM-15,    ,290,1,N,  2.1,1,
411945,99999,20130315,0900,4,FM-15,    ,290,1,N,  5.1,1,
411945,99999,20130315,1000,4,FM-15,    ,320,1,N,  5.7,1,
411945,99999,20130315,1100,4,FM-15,    ,310,1,N,  6.2,1,
411945,99999,20130315,1200,4,FM-15,    ,310,1,N,  5.7,1,
411945,99999,20130315,1300,4,FM-15,    ,320,1,N,  7.2,1,
411945,99999,20130315,1400,4,FM-15,    ,330,1,N,  5.1,1,
411945,99999,20130315,1500,4,FM-15,    ,330,1,N,  4.6,1,
411945,99999,20130315,1600,4,FM-15,    ,340,1,N,  2.6,1,
411945,99999,20130315,1700,4,FM-15,    ,330,1,N,  1.5,1,
411945,99999,20130315,1800,4,FM-15,    ,310,1,N,  1.0,1,
411945,99999,20130315,1900,4,FM-15,    ,999,9,C,  0.0,1,
411945,99999,20130315,2000,4,FM-15,    ,090,1,N,  1.5,1,
411945,99999,20130315,2100,4,FM-15,    ,090,1,N,  2.1,1,
411945,99999,20130315,2200,4,FM-15,    ,100,1,N,  1.5,1,
411945,99999,20130315,2203,4,FM-16,    ,080,1,N,  1.5,1,
411945,99999,20130315,2210,4,FM-16,    ,080,1,N,  1.5,1,
411945,99999,20130315,2300,4,FM-15,    ,180,1,N,  1.5,1,
411945,99999,20130316,0000,4,FM-15,    ,100,1,N,  2.1,1,
411945,99999,20130316,0100,4,FM-15,    ,100,1,N,  2.6,1,
411945,99999,20130316,0101,4,FM-16,    ,140,1,N,  6.2,1,
411945,99999,20130316,0110,4,FM-16,    ,140,1,N,  4.6,1,
411945,99999,20130316,0200,4,FM-15,    ,090,1,N,  2.1,1,
411945,99999,20130316,0300,4,FM-15,    ,090,1,N,  3.6,1,
411945,99999,20130316,0400,4,FM-15,    ,160,1,N,  5.1,1,
411945,99999,20130316,0500,4,FM-15,    ,170,1,N,  5.1,1,
411945,99999,20130316,0600,4,FM-15,    ,170,1,N,  7.2,1,
411945,99999,20130316,0700,4,FM-15,    ,180,1,N,  6.7,1,
411945,99999,20130316,0800,4,FM-15,    ,200,1,N,  4.6,1,
411945,99999,20130316,0900,4,FM-15,    ,270,1,N,  3.6,1,
411945,99999,20130316,1000,4,FM-15,    ,300,1,N,  6.2,1,
411945,99999,20130316,1100,4,FM-15,    ,320,1,N,  7.2,1,
411945,99999,20130316,1200,4,FM-15,    ,320,1,N,  8.2,1,
411945,99999,20130316,1300,4,FM-15,    ,320,1,N,  8.2,1,
411945,99999,20130316,1400,4,FM-15,    ,340,1,N,  6.2,1,
411945,99999,20130316,1500,4,FM-15,    ,350,1,N,  3.6,1,
411945,99999,20130316,1600,4,FM-15,    ,030,1,N,  3.1,1,
411945,99999,20130316,1700,4,FM-15,    ,070,1,N,  3.1,1,
411945,99999,20130316,1800,4,FM-15,    ,070,1,N,  3.1,1,
411945,99999,20130316,1900,4,FM-15,    ,080,1,N,  2.6,1,
411945,99999,20130316,2000,4,FM-15,    ,080,1,N,  2.6,1,
411945,99999,20130316,2100,4,FM-15,    ,090,1,N,  3.1,1,
411945,99999,20130316,2200,4,FM-15,    ,090,1,N,  1.5,1,
411945,99999,20130316,2300,4,FM-15,    ,100,1,N,  3.1,1,
411945,99999,20130317,0000,4,FM-15,    ,100,1,N,  3.6,1,
411945,99999,20130317,0100,4,FM-15,    ,120,1,N,  5.1,1,
411945,99999,20130317,0200,4,FM-15,    ,140,1,N,  7.7,1,
411945,99999,20130317,0300,4,FM-15,    ,160,1,N,  7.2,1,
411945,99999,20130317,0400,4,FM-15,    ,160,1,N,  7.7,1,
411945,99999,20130317,0429,4,FM-16,    ,170,1,N,  8.7,1,
411945,99999,20130317,0434,4,FM-16,    ,170,1,N,  9.3,1,
411945,99999,20130317,0500,4,FM-15,    ,170,1,N, 10.3,1,
411945,99999,20130317,0600,4,FM-15,    ,190,1,N,  9.8,1,
411945,99999,20130317,0609,4,FM-16,    ,190,1,N,  9.3,1,
411945,99999,20130317,0700,4,FM-15,    ,190,1,N,  8.2,1,
411945,99999,20130317,0800,4,FM-15,    ,210,1,N,  5.7,1,
411945,99999,20130317,0900,4,FM-15,    ,190,1,N,  4.6,1,
411945,99999,20130317,1000,4,FM-15,    ,999,9,V,  1.5,1,
411945,99999,20130317,1100,4,FM-15,    ,310,1,N,  4.1,1,
411945,99999,20130317,1200,4,FM-15,    ,310,1,N,  7.2,1,
411945,99999,20130317,1300,4,FM-15,    ,310,1,N,  6.7,1,
411945,99999,20130317,1400,4,FM-15,    ,320,1,N,  5.7,1,
411945,99999,20130317,1500,4,FM-15,    ,330,1,N,  4.1,1,
411945,99999,20130317,1600,4,FM-15,    ,360,1,N,  3.6,1,
411945,99999,20130317,1700,4,FM-15,    ,060,1,N,  5.7,1,
411945,99999,20130317,1800,4,FM-15,    ,060,1,N,  4.1,1,
411945,99999,20130317,1900,4,FM-15,    ,080,1,N,  2.6,1,
411945,99999,20130317,2000,4,FM-15,    ,090,1,N,  4.1,1,
411945,99999,20130317,2100,4,FM-15,    ,110,1,N,  2.6,1,
411945,99999,20130317,2200,4,FM-15,    ,100,1,N,  2.1,1,
411945,99999,20130317,2300,4,FM-15,    ,110,1,N,  2.6,1,
411945,99999,20130318,0000,4,FM-15,    ,150,1,N,  5.1,1,
411945,99999,20130318,0100,4,FM-15,    ,160,1,N,  5.7,1,
411945,99999,20130318,0200,4,FM-15,    ,160,1,N,  7.2,1,
411945,99999,20130318,0300,4,FM-15,    ,160,1,N,  7.7,1,
411945,99999,20130318,0400,4,FM-15,    ,160,1,N,  8.2,1,
411945,99999,20130318,0500,4,FM-15,    ,170,1,N,  9.3,1,
411945,99999,20130318,0508,4,FM-16,    ,170,1,N, 10.3,1,
411945,99999,20130318,0600,4,FM-15,    ,170,1,N, 10.8,1,
411945,99999,20130318,0700,4,FM-15,    ,180,1,N, 10.3,1,
411945,99999,20130318,0715,4,FM-16,    ,180,1,N,  9.8,1,
411945,99999,20130318,0800,4,FM-15,    ,180,1,N,  8.7,1,
411945,99999,20130318,0900,4,FM-15,    ,190,1,N,  6.7,1,
411945,99999,20130318,1000,4,FM-15,    ,210,1,N,  2.6,1,
411945,99999,20130318,1100,4,FM-15,    ,220,1,N,  3.6,1,
411945,99999,20130318,1200,4,FM-15,    ,999,9,V,  1.5,1,
411945,99999,20130318,1212,4,FM-16,    ,290,1,N,  6.7,1,
411945,99999,20130318,1300,4,FM-15,    ,300,1,N,  7.2,1,
411945,99999,20130318,1400,4,FM-15,    ,300,1,N,  6.7,1,
411945,99999,20130318,1500,4,FM-15,    ,300,1,N,  4.1,1,
411945,99999,20130318,1600,4,FM-15,    ,330,1,N,  3.1,1,
411945,99999,20130318,1700,4,FM-15,    ,010,1,N,  4.1,1,
411945,99999,20130318,1800,4,FM-15,    ,050,1,N,  4.1,1,
411945,99999,20130318,1900,4,FM-15,    ,060,1,N,  3.6,1,
411945,99999,20130318,2000,4,FM-15,    ,100,1,N,  3.1,1,
411945,99999,20130318,2100,4,FM-15,    ,100,1,N,  3.1,1,
411945,99999,20130318,2200,4,FM-15,    ,090,1,N,  2.6,1,
411945,99999,20130318,2300,4,FM-15,    ,090,1,N,  2.1,1,
411945,99999,20130319,0000,4,FM-15,    ,100,1,N,  2.1,1,
411945,99999,20130319,0100,4,FM-15,    ,120,1,N,  2.6,1,
411945,99999,20130319,0200,4,FM-15,    ,110,1,N,  2.6,1,
411945,99999,20130319,0300,4,FM-15,    ,150,1,N,  6.7,1,
411945,99999,20130319,0400,4,FM-15,    ,150,1,N,  5.7,1,
411945,99999,20130319,0500,4,FM-15,    ,160,1,N,  8.7,1,
411945,99999,20130319,0600,4,FM-15,    ,170,1,N,  8.2,1,
411945,99999,20130319,0700,4,FM-15,    ,170,1,N,  7.2,1,
411945,99999,20130319,0800,4,FM-15,    ,180,1,N,  5.7,1,
411945,99999,20130319,0900,4,FM-15,    ,220,1,N,  3.6,1,
411945,99999,20130319,0929,4,FM-16,    ,270,1,N,  5.1,1,
411945,99999,20130319,1000,4,FM-15,    ,250,1,N,  4.1,1,
411945,99999,20130319,1100,4,FM-15,    ,260,1,N,  5.1,1,
411945,99999,20130319,1200,4,FM-15,    ,300,1,N,  6.7,1,
411945,99999,20130319,1300,4,FM-15,    ,310,1,N,  4.1,1,
411945,99999,20130319,1400,4,FM-15,    ,310,1,N,  5.1,1,
411945,99999,20130319,1500,4,FM-15,    ,300,1,N,  3.6,1,
411945,99999,20130319,1600,4,FM-15,    ,310,1,N,  2.6,1,
411945,99999,20130319,1700,4,FM-15,    ,030,1,N,  1.5,1,
411945,99999,20130319,1800,4,FM-15,    ,360,1,N,  3.1,1,
411945,99999,20130319,1900,4,FM-15,    ,050,1,N,  2.6,1,
411945,99999,20130319,2000,4,FM-15,    ,070,1,N,  3.1,1,
411945,99999,20130319,2100,4,FM-15,    ,080,1,N,  2.6,1,
411945,99999,20130319,2200,4,FM-15,    ,080,1,N,  3.1,1,
411945,99999,20130319,2300,4,FM-15,    ,090,1,N,  3.1,1,
411945,99999,20130320,0000,4,FM-15,    ,100,1,N,  2.1,1,
411945,99999,20130320,0100,4,FM-15,    ,110,1,N,  1.5,1,
411945,99999,20130320,0200,4,FM-15,    ,050,1,N,  1.5,1,
411945,99999,20130320,0300,4,FM-15,    ,090,1,N,  2.6,1,
411945,99999,20130320,0400,4,FM-15,    ,140,1,N,  3.1,1,
411945,99999,20130320,0500,4,FM-15,    ,120,1,N,  3.6,1,
411945,99999,20130320,0600,4,FM-15,    ,110,1,N,  3.6,1,
411945,99999,20130320,0700,4,FM-15,    ,140,1,N,  4.1,1,
411945,99999,20130320,0800,4,FM-15,    ,160,1,N,  3.1,1,
411945,99999,20130320,0900,4,FM-15,    ,150,1,N,  3.6,1,
411945,99999,20130320,1000,4,FM-15,    ,160,1,N,  3.1,1,
411945,99999,20130320,1100,4,FM-15,    ,180,1,N,  2.6,1,
411945,99999,20130320,1200,4,FM-15,    ,999,9,V,  2.6,1,
411945,99999,20130320,1235,4,FM-16,    ,290,1,N,  5.1,1,
411945,99999,20130320,1242,4,FM-16,    ,340,1,N,  8.7,1,
411945,99999,20130320,1400,4,FM-15,    ,350,1,N,  7.7,1,
411945,99999,20130320,1500,4,FM-15,    ,010,1,N,  6.2,1,
411945,99999,20130320,1600,4,FM-15,    ,030,1,N,  5.7,1,
411945,99999,20130320,1700,4,FM-15,    ,060,1,N,  3.1,1,
411945,99999,20130320,1800,4,FM-15,    ,999,9,V,  0.5,1,
411945,99999,20130320,1900,4,FM-15,    ,060,1,N,  2.6,1,
411945,99999,20130320,2000,4,FM-15,    ,050,1,N,  3.1,1,
411945,99999,20130320,2100,4,FM-15,    ,090,1,N,  2.6,1,
411945,99999,20130320,2200,4,FM-15,    ,090,1,N,  1.5,1,
411945,99999,20130320,2300,4,FM-15,    ,090,1,N,  2.6,1,
411945,99999,20130321,0000,4,FM-15,    ,120,1,N,  5.1,1,
411945,99999,20130321,0100,4,FM-15,    ,060,1,N,  1.0,1,
411945,99999,20130321,0200,4,FM-15,    ,999,9,V,  1.0,1,
411945,99999,20130321,0300,4,FM-15,    ,230,1,N,  2.1,1,
411945,99999,20130321,0400,4,FM-15,    ,240,1,N,  1.5,1,
411945,99999,20130321,0500,4,FM-15,    ,230,1,N,  4.1,1,
411945,99999,20130321,0541,4,FM-16,    ,220,1,N,  7.7,1,
411945,99999,20130321,0600,4,FM-15,    ,210,1,N,  8.2,1,
411945,99999,20130321,0611,4,FM-16,    ,230,1,N,  6.7,1,
411945,99999,20130321,0637,4,FM-16,    ,310,1,N,  8.2,1,
411945,99999,20130321,0700,4,FM-15,    ,320,1,N,  9.3,1,
411945,99999,20130321,0800,4,FM-15,    ,350,1,N,  7.7,1,
411945,99999,20130321,0805,4,FM-16,    ,340,1,N, 10.8,1,
411945,99999,20130321,0842,4,FM-16,    ,350,1,N,  9.3,1,
411945,99999,20130321,0900,4,FM-15,    ,360,1,N,  8.7,1,
411945,99999,20130321,1000,4,FM-15,    ,350,1,N,  9.3,1,
411945,99999,20130321,1009,4,FM-16,    ,360,1,N,  7.2,1,
411945,99999,20130321,1100,4,FM-15,    ,360,1,N,  7.7,1,
411945,99999,20130321,1200,4,FM-15,    ,360,1,N,  6.7,1,
411945,99999,20130321,1300,4,FM-15,    ,360,1,N,  6.7,1,
411945,99999,20130321,1400,4,FM-15,    ,020,1,N,  5.7,1,
411945,99999,20130321,1500,4,FM-15,    ,070,1,N,  2.1,1,
411945,99999,20130321,1600,4,FM-15,    ,090,1,N,  3.1,1,
411945,99999,20130321,1700,4,FM-15,    ,350,1,N,  3.1,1,
411945,99999,20130321,1800,4,FM-15,    ,020,1,N,  2.1,1,
411945,99999,20130321,1900,4,FM-15,    ,320,1,N,  2.1,1,
411945,99999,20130321,2000,4,FM-15,    ,280,1,N,  1.5,1,
411945,99999,20130321,2100,4,FM-15,    ,310,1,N,  4.1,1,
411945,99999,20130321,2200,4,FM-15,    ,310,1,N,  4.1,1,
411945,99999,20130321,2300,4,FM-15,    ,300,1,N,  3.6,1,
411945,99999,20130322,0000,4,FM-15,    ,300,1,N,  3.6,1,
411945,99999,20130322,0100,4,FM-15,    ,230,1,N,  3.1,1,
411945,99999,20130322,0200,4,FM-15,    ,290,1,N,  3.6,1,
411945,99999,20130322,0300,4,FM-15,    ,200,1,N,  2.6,1,
411945,99999,20130322,0400,4,FM-15,    ,220,1,N,  2.6,1,
411945,99999,20130322,0500,4,FM-15,    ,260,1,N,  4.1,1,
411945,99999,20130322,0600,4,FM-15,    ,280,1,N,  5.7,1,
411945,99999,20130322,0700,4,FM-15,    ,290,1,N,  6.7,1,
411945,99999,20130322,0800,4,FM-15,    ,290,1,N,  8.2,1,
411945,99999,20130322,0900,4,FM-15,    ,290,1,N,  9.3,1,
411945,99999,20130322,1000,4,FM-15,    ,300,1,N,  9.8,1,
411945,99999,20130322,1100,4,FM-15,    ,290,1,N,  9.3,1,
411945,99999,20130322,1200,4,FM-15,    ,290,1,N,  8.2,1,
411945,99999,20130322,1300,4,FM-15,    ,290,1,N,  8.2,1,
411945,99999,20130322,1400,4,FM-15,    ,290,1,N,  8.2,1,
411945,99999,20130322,1500,4,FM-15,    ,290,1,N,  6.7,1,
411945,99999,20130322,1600,4,FM-15,    ,280,1,N,  5.1,1,
411945,99999,20130322,1700,4,FM-15,    ,280,1,N,  4.6,1,
411945,99999,20130322,1800,4,FM-15,    ,290,1,N,  2.6,1,
411945,99999,20130322,1900,4,FM-15,    ,240,1,N,  2.1,1,
411945,99999,20130322,2000,4,FM-15,    ,200,1,N,  2.6,1,
411945,99999,20130322,2100,4,FM-15,    ,190,1,N,  2.6,1,
411945,99999,20130322,2200,4,FM-15,    ,180,1,N,  3.1,1,
411945,99999,20130322,2300,4,FM-15,    ,170,1,N,  3.6,1,
411945,99999,20130323,0000,4,FM-15,    ,170,1,N,  4.6,1,
411945,99999,20130323,0100,4,FM-15,    ,160,1,N,  4.6,1,
411945,99999,20130323,0200,4,FM-15,    ,170,1,N,  4.6,1,
411945,99999,20130323,0300,4,FM-15,    ,160,1,N,  5.1,1,
411945,99999,20130323,0400,4,FM-15,    ,170,1,N,  4.1,1,
411945,99999,20130323,0500,4,FM-15,    ,180,1,N,  4.1,1,
411945,99999,20130323,0600,4,FM-15,    ,200,1,N,  3.1,1,
411945,99999,20130323,0700,4,FM-15,    ,260,1,N,  2.6,1,
411945,99999,20130323,0800,4,FM-15,    ,999,9,V,  2.1,1,
411945,99999,20130323,0900,4,FM-15,    ,310,1,N,  3.1,1,
411945,99999,20130323,1000,4,FM-15,    ,310,1,N,  4.6,1,
411945,99999,20130323,1100,4,FM-15,    ,290,1,N,  5.1,1,
411945,99999,20130323,1200,4,FM-15,    ,320,1,N,  6.2,1,
411945,99999,20130323,1300,4,FM-15,    ,320,1,N,  7.2,1,
411945,99999,20130323,1400,4,FM-15,    ,320,1,N,  7.7,1,
411945,99999,20130323,1500,4,FM-15,    ,320,1,N,  6.7,1,
411945,99999,20130323,1600,4,FM-15,    ,330,1,N,  3.6,1,
411945,99999,20130323,1700,4,FM-15,    ,050,1,N,  2.1,1,
411945,99999,20130323,1800,4,FM-15,    ,090,1,N,  1.5,1,
411945,99999,20130323,1900,4,FM-15,    ,090,1,N,  2.6,1,
411945,99999,20130323,2000,4,FM-15,    ,070,1,N,  2.1,1,
411945,99999,20130323,2100,4,FM-15,    ,080,1,N,  2.6,1,
411945,99999,20130323,2200,4,FM-15,    ,330,1,N,  2.1,1,
411945,99999,20130323,2300,4,FM-15,    ,290,1,N,  2.1,1,
411945,99999,20130324,0000,4,FM-15,    ,240,1,N,  2.6,1,
411945,99999,20130324,0100,4,FM-15,    ,130,1,N,  1.5,1,
411945,99999,20130324,0200,4,FM-15,    ,130,1,N,  6.2,1,
411945,99999,20130324,0300,4,FM-15,    ,999,9,V,  1.0,1,
411945,99999,20130324,0400,4,FM-15,    ,999,9,V,  1.0,1,
411945,99999,20130324,0500,4,FM-15,    ,150,1,N,  2.1,1,
411945,99999,20130324,0600,4,FM-15,    ,250,1,N,  2.1,1,
411945,99999,20130324,0700,4,FM-15,    ,260,1,N,  3.1,1,
411945,99999,20130324,0800,4,FM-15,    ,999,9,V,  1.0,1,
411945,99999,20130324,0900,4,FM-15,    ,999,9,V,  1.5,1,
411945,99999,20130324,1000,4,FM-15,    ,999,9,V,  2.1,1,
411945,99999,20130324,1100,4,FM-15,    ,250,1,N,  3.1,1,
411945,99999,20130324,1113,4,FM-16,    ,310,1,N,  5.7,1,
411945,99999,20130324,1200,4,FM-15,    ,320,1,N,  6.2,1,
411945,99999,20130324,1300,4,FM-15,    ,320,1,N,  4.6,1,
411945,99999,20130324,1400,4,FM-15,    ,330,1,N,  4.6,1,
411945,99999,20130324,1500,4,FM-15,    ,340,1,N,  4.1,1,
411945,99999,20130324,1600,4,FM-15,    ,360,1,N,  3.6,1,
411945,99999,20130324,1700,4,FM-15,    ,010,1,N,  2.1,1,
411945,99999,20130324,1800,4,FM-15,    ,010,1,N,  2.6,1,
411945,99999,20130324,1900,4,FM-15,    ,030,1,N,  2.6,1,
411945,99999,20130324,2000,4,FM-15,    ,030,1,N,  2.6,1,
411945,99999,20130324,2100,4,FM-15,    ,060,1,N,  2.1,1,
411945,99999,20130324,2200,4,FM-15,    ,070,1,N,  3.1,1,
411945,99999,20130324,2300,4,FM-15,    ,080,1,N,  3.1,1,
411945,99999,20130325,0000,4,FM-15,    ,090,1,N,  3.6,1,
411945,99999,20130325,0008,4,FM-16,    ,070,1,N,  3.6,1,
411945,99999,20130325,0100,4,FM-15,    ,090,1,N,  2.6,1,
411945,99999,20130325,0136,4,FM-16,    ,150,1,N,  1.5,1,
411945,99999,20130325,0200,4,FM-15,    ,150,1,N,  2.6,1,
411945,99999,20130325,0300,4,FM-15,    ,230,1,N,  1.5,1,
411945,99999,20130325,0400,4,FM-15,    ,320,1,N,  1.0,1,
411945,99999,20130325,0500,4,FM-15,    ,010,1,N,  2.6,1,
411945,99999,20130325,0524,4,FM-16,    ,310,1,N,  5.1,1,
411945,99999,20130325,0600,4,FM-15,    ,280,1,N,  6.7,1,
411945,99999,20130325,0700,4,FM-15,    ,270,1,N,  7.7,1,
411945,99999,20130325,0800,4,FM-15,    ,280,1,N,  9.3,1,
411945,99999,20130325,0900,4,FM-15,    ,280,1,N,  9.3,1,
411945,99999,20130325,1000,4,FM-15,    ,310,1,N,  7.7,1,
411945,99999,20130325,1100,4,FM-15,    ,310,1,N,  8.7,1,
411945,99999,20130325,1200,4,FM-15,    ,310,1,N,  8.7,1,
411945,99999,20130325,1232,4,FM-16,    ,310,1,N,  9.8,1,
411945,99999,20130325,1236,4,FM-16,    ,310,1,N,  9.8,1,
411945,99999,20130325,1300,4,FM-15,    ,300,1,N, 11.3,1,
411945,99999,20130325,1318,4,FM-16,    ,290,1,N, 10.8,1,
411945,99999,20130325,1400,4,FM-15,    ,310,1,N, 10.8,1,
411945,99999,20130325,1448,4,FM-16,    ,310,1,N,  5.7,1,
411945,99999,20130325,1500,4,FM-15,    ,310,1,N,  5.7,1,
411945,99999,20130325,1600,4,FM-15,    ,060,1,N,  4.1,1,
411945,99999,20130325,1700,4,FM-15,    ,100,1,N,  3.6,1,
411945,99999,20130325,1800,4,FM-15,    ,120,1,N,  6.7,1,
411945,99999,20130325,1900,4,FM-15,    ,140,1,N,  3.1,1,
