time,lat,lon,U,V
96696,8,293,-3.311901,-1.8936281
96702,8,293,-3.5642567,-1.7646313
96708,8,293,-4.6739807,-2.414916
96714,8,293,-5.4383106,-1.343359
96720,8,293,-3.8047695,-2.4245377
96726,8,293,-4.75583,-2.4017868
96732,8,293,-4.5223207,-2.4843674
96738,8,293,-6.0215263,-1.9896545
96744,8,293,-3.6106482,-2.440279
96750,8,293,-3.8512363,-2.5454865
96756,8,293,-4.8500338,-2.3273315
96762,8,293,-5.459592,-2.094613
96768,8,293,-3.1282759,-2.0080547
96774,8,293,-3.1625319,-2.1328602
96780,8,293,-4.2901726,-2.4239092
96786,8,293,-5.3165874,-1.6488085
96792,8,293,-2.9208517,-1.8605661
96798,8,293,-3.7412004,-2.9077692
96804,8,293,-4.8812695,-2.3908854
96810,8,293,-5.6104565,-2.6110706
96816,8,293,-3.7717552,-2.6038961
96822,8,293,-4.115,-2.6059856
96828,8,293,-4.925453,-2.4428444
96834,8,293,-5.324519,-2.3992863
96840,8,293,-3.5164738,-2.0551882
96846,8,293,-4.126153,-2.9363499
96852,8,293,-5.997101,-1.9609556
96858,8,293,-6.1145124,-1.2460575
96864,8,293,-4.373398,-2.3461695
96870,8,293,-5.3151255,-2.0790854
96876,8,293,-5.3670845,-2.0502148
96882,8,293,-5.9889183,-1.7035332
96888,8,293,-3.4241762,-1.6788282
96894,8,293,-4.0578384,-1.7235756
96900,8,293,-4.843974,-2.3548403
96906,8,293,-5.16739,-1.4540787
96912,8,293,-4.309004,-2.4124584
96918,8,293,-4.260972,-2.2527456
96924,8,293,-4.99442,-1.9689531
96930,8,293,-5.310131,-1.443779
96936,8,293,-3.852292,-2.3157911
96942,8,293,-4.3350983,-2.4429083
96948,8,293,-4.898345,-1.7745514
96954,8,293,-5.851638,-1.4617987
96960,8,293,-2.9121313,-2.0939999
96966,8,293,-3.1256962,-2.3167048
96972,8,293,-5.2389736,-2.641079
96978,8,293,-5.437248,-1.3015509
96984,8,293,-3.2972488,-2.918172
96990,8,293,-4.046136,-2.408557
96996,8,293,-5.1955853,-2.2921953
97002,8,293,-5.8546314,-1.2870054
97008,8,293,-4.0389557,-2.2784243
97014,8,293,-5.016452,-2.2752771
97020,8,293,-4.6494236,-2.0923147
97026,8,293,-5.7747154,-0.79151726
97032,8,293,-3.5741825,-1.6268578
97038,8,293,-4.3499317,-1.8095465
97044,8,293,-5.378644,-1.6537952
97050,8,293,-6.373164,-1.5494385
97056,8,293,-3.8570833,-1.9809008
97062,8,293,-4.601475,-2.4587517
97068,8,293,-5.1791506,-2.0190048
97074,8,293,-6.3570843,-1.8467312
97080,8,293,-3.6185865,-2.2579384
97086,8,293,-5.128584,-2.5972433
97092,8,293,-5.485511,-2.1311684
97098,8,293,-5.90491,-1.5231562
97104,8,293,-3.8924828,-2.2816849
97110,8,293,-4.3339252,-2.5379944
97116,8,293,-5.3646326,-2.0963955
97122,8,293,-5.939521,-1.1334686
97128,8,293,-3.6111612,-2.0113602
97134,8,293,-4.6967154,-2.2445707
97140,8,293,-5.2780066,-1.895647
97146,8,293,-6.1485577,-1.0584049
97152,8,293,-4.0940876,-1.6636763
97158,8,293,-4.7145443,-2.2943478
97164,8,293,-5.331091,-2.3672228
97170,8,293,-6.3837376,-1.2809696
97176,8,293,-4.2224417,-1.7454958
97182,8,293,-4.1849356,-2.5141373
97188,8,293,-5.1785326,-1.956871
97194,8,293,-5.9197817,-1.0868711
97200,8,293,-3.9801588,-1.8712082
97206,8,293,-4.1893997,-2.5074377
97212,8,293,-4.9912786,-2.0414705
97218,8,293,-5.1788273,-1.0440311
97224,8,293,-3.2481308,-1.4625349
97230,8,293,-4.1526136,-2.6807575
97236,8,293,-4.3856754,-2.351925
97242,8,293,-5.4388895,-0.6919621
97248,8,293,-3.485858,-1.7391748
97254,8,293,-3.250577,-2.3461199
97260,8,293,-4.80291,-2.0308456
97266,8,293,-5.257928,-0.6300443
97272,8,293,-3.5999851,-1.5937719
97278,8,293,-3.8099709,-1.3482237
97284,8,293,-4.7978554,-1.6461029
97290,8,293,-5.0304832,-0.20542139
97296,8,293,-2.5991936,-0.9852681
97302,8,293,-2.3687258,-0.83515644
97308,8,293,-3.4764156,-0.96889985
97314,8,293,-2.8552437,-1.6380825
97320,8,293,-1.2494831,-1.73213
97326,8,293,-2.9071121,-2.0887547
97332,8,293,-4.173871,-2.3779345
97338,8,293,-4.2132244,-2.2590885
97344,8,293,-2.8520174,-1.7779961
97350,8,293,-3.2533827,-2.5284204
97356,8,293,-4.0492096,-2.3650455
97362,8,293,-4.2834797,-2.2725477
97368,8,293,-2.2023783,-0.9071779
97374,8,293,-3.303565,-2.9728603
97380,8,293,-4.4446745,-2.3384771
97386,8,293,-4.598489,-2.0755615
97392,8,293,-2.839468,-1.7524824
97398,8,293,-3.5806026,-3.0206156
97404,8,293,-4.4061794,-2.3493795
97410,8,293,-4.8619003,-1.8018847
97416,8,293,-2.7255306,-1.3967705
97422,8,293,-4.409292,-2.7184534
97428,8,293,-5.802657,-2.324624
97434,8,293,-6.0874567,-1.7950516
97440,8,293,-3.7435713,-1.0283232
97446,8,293,-3.8706121,-1.6212826
97452,8,293,-5.6918144,-2.1644154
97458,8,293,-5.677326,-2.470151
97464,8,293,-3.262125,-1.6671038
97470,8,293,-3.4230175,-2.4165764
97476,8,293,-5.0944796,-2.7360678
97482,8,293,-5.27213,-2.8788834
97488,8,293,-3.3407068,-2.1750946
97494,8,293,-3.0946608,-3.3931112
97500,8,293,-4.066127,-3.2151976
97506,8,293,-4.606558,-2.9398909
97512,8,293,-3.074772,-1.8868351
97518,8,293,-3.5596428,-3.2339296
97524,8,293,-4.683091,-2.7819548
97530,8,293,-4.8787107,-2.526575
97536,8,293,-2.991479,-1.7014999
97542,8,293,-3.539423,-3.7397213
97548,8,293,-4.4673967,-2.948269
97554,8,293,-5.0899878,-2.6260529
97560,8,293,-2.319582,-2.0689974
97566,8,293,-2.3956156,-4.0313835
97572,8,293,-3.7457838,-3.156516
97578,8,293,-3.899393,-2.3536415
97584,8,293,-2.8704023,-2.6783323
97590,8,293,-3.409668,-2.8251476
97596,8,293,-4.5323687,-2.487894
97602,8,293,-4.5154715,-2.1463356
97608,8,293,-2.8874521,-2.4377975
97614,8,293,-3.3873482,-3.1179247
97620,8,293,-5.0707407,-2.9807253
97626,8,293,-5.393508,-2.0019035
97632,8,293,-3.0001965,-2.1017103
97638,8,293,-3.730956,-3.1520138
97644,8,293,-4.836956,-2.7109966
97650,8,293,-4.469384,-1.6289797
97656,8,293,-2.5165682,-1.8195801
97662,8,293,-3.5981464,-3.0111332
97668,8,293,-5.4654055,-2.3603554
97674,8,293,-4.8158436,-1.4939556
97680,8,293,-3.2653208,-2.319643
97686,8,293,-4.172346,-2.622223
97692,8,293,-5.0922976,-2.377306
97698,8,293,-5.1580687,-2.6359386
97704,8,293,-3.2100487,-2.7243757
97710,8,293,-3.2548323,-3.5016098
97716,8,293,-4.831234,-2.8131886
97722,8,293,-5.0232067,-2.4062471
97728,8,293,-3.143567,-2.556034
97734,8,293,-3.6806068,-3.2745676
97740,8,293,-4.975872,-2.7177868
97746,8,293,-4.415183,-3.1431398
97752,8,293,-3.0182714,-3.3708916
97758,8,293,-2.71068,-4.1511354
97764,8,293,-3.816598,-2.8686666
97770,8,293,-3.8629112,-2.9855318
97776,8,293,-2.2967958,-2.6840954
97782,8,293,-2.4051542,-3.5514584
97788,8,293,-3.0233173,-2.8570652
97794,8,293,-3.5108757,-3.3610125
97800,8,293,-2.2701273,-3.197525
97806,8,293,-2.7201986,-3.81139
97812,8,293,-3.1501398,-3.1889286
97818,8,293,-3.4727192,-3.100833
97824,8,293,-2.4878807,-2.61699
97830,8,293,-2.6222887,-3.4471712
97836,8,293,-3.5603428,-3.1433096
97842,8,293,-2.9023876,-2.0181875
97848,8,293,-3.1729107,-0.7798681
97854,8,293,-2.8946667,-2.3825274
97860,8,293,-4.1504354,-2.6411476
97866,8,293,-3.3474207,-2.304738
97872,8,293,-3.1956177,-1.6092405
97878,8,293,-3.1804533,-2.3084068
97884,8,293,-4.684409,-2.60178
97890,8,293,-4.4659204,-2.2258291
97896,8,293,-3.3765287,-0.8105669
97902,8,293,-3.4934416,-2.8192692
97908,8,293,-4.7113104,-2.8200617
97914,8,293,-4.8075,-1.1271725
97920,8,293,-2.6652832,-0.86251366
97926,8,293,-3.1375237,-1.6230516
97932,8,293,-4.618332,-2.3284988
97938,8,293,-4.3234787,-1.8252134
97944,8,293,-2.2943087,-0.97928834
97950,8,293,-3.4222765,-2.318307
97956,8,293,-5.340563,-2.1218643
97962,8,293,-5.865986,-1.7300997
97968,8,293,-3.0224304,-1.1910515
97974,8,293,-3.8224201,-2.9937763
97980,8,293,-5.591792,-2.2700787
97986,8,293,-5.339014,-1.4789305
97992,8,293,-3.0814838,-1.0883493
97998,8,293,-3.6801634,-2.4756002
98004,8,293,-5.5896072,-2.3009338
98010,8,293,-4.3996916,-1.1569271
98016,8,293,-2.947569,-1.1638613
98022,8,293,-3.7508507,-2.092785
98028,8,293,-5.145815,-2.3311815
98034,8,293,-4.6488733,-0.9253672
98040,8,293,-2.7967443,-1.4795475
98046,8,293,-3.5163536,-2.0825663
98052,8,293,-5.4439735,-2.615203
98058,8,293,-6.175395,-1.2042723
98064,8,293,-3.404131,-1.6899252
98070,8,293,-4.264576,-2.5934305
98076,8,293,-5.557475,-1.9907064
98082,8,293,-6.1035185,-1.2126436
98088,8,293,-3.4241648,-1.069233
98094,8,293,-4.1874666,-1.5101852
98100,8,293,-5.3402195,-1.9512072
98106,8,293,-5.481251,-1.3356371
98112,8,293,-3.3709154,-2.8481321
98118,8,293,-3.6602917,-2.0180988
98124,8,293,-5.0067854,-1.9641981
98130,8,293,-6.2804823,-1.0330982
98136,8,293,-3.3085432,-1.1386967
98142,8,293,-4.4281034,-2.3393898
98148,8,293,-5.1977825,-2.0665073
98154,8,293,-5.9886103,-1.5623331
98160,8,293,-4.42375,-1.6275978
98166,8,293,-4.6476164,-1.7072554
98172,8,293,-6.068036,-2.0609589
98178,8,293,-6.376646,-0.98695946
98184,8,293,-4.3127213,-1.9799385
98190,8,293,-4.932925,-2.353918
98196,8,293,-5.7943935,-2.3677588
98202,8,293,-6.208232,-1.6932955
98208,8,293,-3.9915829,-1.8089495
98214,8,293,-4.230482,-2.0341206
98220,8,293,-5.0930614,-2.3142958
98226,8,293,-4.974757,-0.77204204
98232,8,293,-3.0937405,-1.953085
98238,8,293,-4.522621,-2.4723206
98244,8,293,-5.8348827,-1.9479609
98250,8,293,-6.304924,-1.5830288
98256,8,293,-4.0391874,-1.3740225
98262,8,293,-5.009119,-1.8010607
98268,8,293,-6.2693777,-2.1669188
98274,8,293,-5.460869,-0.20784795
98280,8,293,-3.4138556,-0.8900706
98286,8,293,-4.1951475,-1.7698574
98292,8,293,-5.553733,-2.3183117
98298,8,293,-5.4011507,-0.870368
98304,8,293,-3.9089994,-1.0527353
98310,8,293,-5.094775,-2.7130003
98316,8,293,-6.0027876,-2.1973267
98322,8,293,-5.801091,-1.8522339
98328,8,293,-3.7449446,-1.3069439
98334,8,293,-3.702754,-2.9387321
98340,8,293,-5.3888683,-2.711893
98346,8,293,-4.663373,-1.2948055
98352,8,293,-2.0145502,-0.59248936
98358,8,293,-4.1295176,-2.5472965
98364,8,293,-5.57802,-2.3116083
98370,8,293,-5.142315,-1.6299944
98376,8,293,-2.5677862,-0.80126745
98382,8,293,-3.538744,-1.9258871
98388,8,293,-4.9856234,-2.754239
98394,8,293,-4.5417013,-2.332385
98400,8,293,-2.1805725,-0.53196293
98406,8,293,-3.5921688,-2.4976063
98412,8,293,-4.7018576,-2.7985926
98418,8,293,-4.680913,-2.188178
98424,8,293,-2.367196,-0.616256
98430,8,293,-3.1928978,-3.3430862
98436,8,293,-4.393811,-3.1201925
98442,8,293,-4.389159,-2.9106693
98448,8,293,-2.736762,-1.2811375
98454,8,293,-3.3429136,-3.0854416
98460,8,293,-4.639597,-2.6584349
98466,8,293,-4.1503544,-2.368617
98472,8,293,-2.2337427,-1.8300877
98478,8,293,-3.4048767,-3.3126774
98484,8,293,-5.0540686,-2.6496801
98490,8,293,-4.462064,-2.6243382
98496,8,293,-3.1682243,-2.1455784
98502,8,293,-3.296361,-3.4332476
98508,8,293,-4.925351,-2.446146
98514,8,293,-4.4461794,-2.7312174
98520,8,293,-2.8045712,-2.3528452
98526,8,293,-3.1115713,-3.392949
98532,8,293,-5.6258917,-2.435916
98538,8,293,-4.4201193,-1.7395353
98544,8,293,-2.6375856,-1.4617414
98550,8,293,-3.9999237,-2.8194075
98556,8,293,-5.664418,-2.4970255
98562,8,293,-5.054364,-1.6848488
98568,8,293,-2.896474,-0.71767604
98574,8,293,-3.5638924,-2.2157001
98580,8,293,-5.360798,-2.5914106
98586,8,293,-4.3461504,-1.1140633
98592,8,293,-2.2562542,-0.71886855
98598,8,293,-3.668004,-2.7562904
98604,8,293,-5.4408846,-2.141079
98610,8,293,-4.1274347,-1.3146648
98616,8,293,-1.909359,-0.54779756
98622,8,293,-3.258191,-1.2202339
98628,8,293,-4.811549,-0.8035305
98634,8,293,-4.245205,-0.367535
98640,8,293,-1.2165155,0.9266528
98646,8,293,-1.5422659,0.28258806
98652,8,293,-3.9028873,0.19635117
98658,8,293,-2.2510881,-0.16121358
98664,8,293,0.043841362,1.3764931
98670,8,293,-1.1219463,-0.038974166
98676,8,293,-2.0182753,0.17845532
98682,8,293,-2.1017036,1.1560307
98688,8,293,0.17780113,-0.20910805
98694,8,293,0.7179308,0.33512533
98700,8,293,-3.0661488,-1.194869
98706,8,293,-4.1757183,0.21923554
98712,8,293,-1.6080256,-0.62797403
98718,8,293,-2.282689,-1.2688389
98724,8,293,-5.4756737,-1.5839472
98730,8,293,-5.8119144,-0.57530075
98736,8,293,-2.9664068,-0.9094105
98742,8,293,-3.800044,-1.7263727
98748,8,293,-5.4899817,-1.9703093
98754,8,293,-5.1564302,-1.2082424
98760,8,293,-2.5033264,-0.9195986
98766,8,293,-3.2802067,-2.3748522
98772,8,293,-5.424306,-2.5536928
98778,8,293,-5.210313,-1.935667
98784,8,293,-3.3356247,-1.2070656
98790,8,293,-3.8355722,-2.7055998
98796,8,293,-6.2884665,-2.481306
98802,8,293,-5.3131723,-0.99731636
98808,8,293,-2.8017235,-0.9122553
98814,8,293,-4.3010454,-2.2031708
98820,8,293,-5.9235554,-2.4746828
98826,8,293,-4.8503466,-1.094553
98832,8,293,-2.1528006,0.51524574
98838,8,293,-4.1280193,-1.2591581
98844,8,293,-5.873595,-1.7756615
98850,8,293,-5.1651354,-0.7007973
98856,8,293,-3.292369,-0.05377853
98862,8,293,-3.9821053,0.48252767
98868,8,293,-5.2673054,-1.3117266
98874,8,293,-4.3792953,-0.38456887
98880,8,293,-1.0779724,0.048763335
98886,8,293,-3.7659092,-0.7462496
98892,8,293,-5.0470505,-2.220604
98898,8,293,-5.043867,-1.3952608
98904,8,293,-3.1685238,-0.8517397
98910,8,293,-3.608799,-1.9380121
98916,8,293,-4.5582066,-2.5789986
98922,8,293,-5.012987,0.03156197
98928,8,293,-0.05147934,1.6144152
98934,8,293,0.24749279,0.70374733
98940,8,293,-2.7182007,-1.8562078
98946,8,293,-4.3410797,-1.1459312
98952,8,293,-1.9761162,0.27577507
98958,8,293,-2.7809181,-0.70073813
98964,8,293,-5.183691,-1.2065964
98970,8,293,-3.9512672,-0.8605917
98976,8,293,-0.9526968,-1.2822132
98982,8,293,-2.4831018,-1.993063
98988,8,293,-5.244917,-1.9263306
98994,8,293,-4.545285,-1.4988604
99000,8,293,-1.6672688,-1.4530344
99006,8,293,-2.6573277,-2.9422035
99012,8,293,-5.0717716,-2.911169
99018,8,293,-4.532154,-1.1786823
99024,8,293,-2.7768126,-1.5213995
99030,8,293,-3.3952217,-2.8277397
99036,8,293,-4.5078754,-2.3778458
99042,8,293,-3.5467863,-1.1614542
99048,8,293,-2.167467,0.05335045
99054,8,293,-3.6649275,-1.6690426
99060,8,293,-4.266638,-2.1590357
99066,8,293,-3.4560633,-1.2851372
99072,8,293,-1.8721523,-1.513833
99078,8,293,-2.4421473,-1.6227779
99084,8,293,-3.4325638,-2.1122046
99090,8,293,-2.6030264,-1.3419228
99096,8,293,-1.2124634,-0.6474297
99102,8,293,-2.8376179,-0.726992
99108,8,293,-3.3300629,-1.2060432
99114,8,293,-2.5395536,0.063951254
99120,8,293,-1.2681217,-0.7251985
99126,8,293,-1.7771235,-0.97812575
99132,8,293,-2.6993237,-0.54455185
99138,8,293,-1.9808187,-0.02621746
99144,8,293,-0.60910225,-1.2321539
99150,8,293,-1.847702,-0.9749962
99156,8,293,-3.4517965,-1.4375086
99162,8,293,-2.9297771,-0.59069157
99168,8,293,-0.99096966,-1.1474915
99174,8,293,-1.3796415,-1.7324142
99180,8,293,-3.7481604,-1.9305782
99186,8,293,-3.9243326,0.3066538
99192,8,293,-0.39984685,1.3625389
99198,8,293,-1.2663307,2.0137806
99204,8,293,-1.7263126,0.072806
99210,8,293,-2.005577,1.290328
99216,8,293,-0.3905934,0.8762906
99222,8,293,0.28831488,0.24110746
99228,8,293,-1.54492,-1.1542988
99234,8,293,-2.7446604,0.109903336
99240,8,293,-1.5827818,0.9705976
99246,8,293,-1.2349482,0.21062243
99252,8,293,-2.575347,-0.875943
99258,8,293,-1.8973885,0.257168
99264,8,293,-0.14640427,1.1532631
99270,8,293,-0.041689873,1.1960192
99276,8,293,-0.65614605,-1.0382786
99282,8,293,-2.6671066,-0.52001953
99288,8,293,-1.8672638,0.21427983
99294,8,293,-1.7693729,-1.1610346
99300,8,293,-2.4728842,-2.0143127
99306,8,293,-2.46004,-0.5141749
99312,8,293,0.065418124,-1.4861746
99318,8,293,-0.53477544,-0.89759254
99324,8,293,-0.3778515,-0.6176353
99330,8,293,-1.5570955,-1.0972967
99336,8,293,-1.5145655,-1.7644043
99342,8,293,-1.917716,-0.6659232
99348,8,293,-3.5601254,-0.2764398
99354,8,293,-2.7996225,-1.6304579
99360,8,293,-1.1674337,-2.0024672
99366,8,293,-2.4423819,-1.6429186
99372,8,293,-4.8240967,-2.0495386
99378,8,293,-4.420253,-1.9535532
99384,8,293,-2.9418993,-2.6258373
99390,8,293,-3.3039217,-2.600196
99396,8,293,-3.6367817,-2.3062983
99402,8,293,-3.9451008,-1.3278675
99408,8,293,-2.0009222,-1.9582348
99414,8,293,-3.2810125,-2.409937
99420,8,293,-5.361272,-2.5893707
99426,8,293,-4.9084873,-1.948205
99432,8,293,-2.9610481,-2.1720657
99438,8,293,-2.7908506,-2.2432222
99444,8,293,-5.693475,-2.2935963
99450,8,293,-4.7243147,-0.49909502
99456,8,293,-1.9251623,0.20082587
99462,8,293,-2.5833035,-1.1245184
99468,8,293,-5.0328417,-1.6376534
99474,8,293,-5.265641,-0.22914195
99480,8,293,-2.081955,-0.1353684
99486,8,293,-1.6365423,-0.37879795
99492,8,293,-4.934511,-0.5512818
99498,8,293,-5.0847425,-0.09975141
99504,8,293,-2.091918,0.65682495
99510,8,293,-4.1542435,-1.3026114
99516,8,293,-5.799485,-1.3864698
99522,8,293,-5.2003174,-1.575222
99528,8,293,-3.0247564,-1.9789476
99534,8,293,-4.3324585,-2.3182898
99540,8,293,-5.9980774,-2.078641
99546,8,293,-6.3051577,-1.0801725
99552,8,293,-3.2744904,-1.1311502
99558,8,293,-4.2782526,-2.0890083
99564,8,293,-5.8619423,-1.8543911
99570,8,293,-5.2007904,-1.1024532
99576,8,293,-2.6343107,-0.30814493
99582,8,293,-3.7121944,-1.3619642
99588,8,293,-5.394843,-1.8318071
99594,8,293,-5.1177692,-0.6201067
99600,8,293,-3.372385,-0.60613614
99606,8,293,-3.0176687,-1.0517082
99612,8,293,-4.518079,-1.7151461
99618,8,293,-4.2216825,-0.996513
99624,8,293,-1.3454161,-0.88340455
99630,8,293,-2.4737463,-2.2879868
99636,8,293,-4.732458,-1.7148447
99642,8,293,-4.1906366,-1.4837494
99648,8,293,-1.5310774,0.30999237
99654,8,293,-2.293169,-1.2096176
99660,8,293,-4.88791,-1.5177937
99666,8,293,-3.7930927,-0.18076378
99672,8,293,-2.1997032,-0.2607841
99678,8,293,-2.5374823,-0.5200535
99684,8,293,-4.563284,-1.0780821
99690,8,293,-4.02022,-0.37934977
99696,8,293,-1.9637289,-1.9358082
99702,8,293,-3.2757702,-1.9852018
99708,8,293,-4.8845787,-0.9550137
99714,8,293,-4.523984,-1.3231344
99720,8,293,-2.9718676,-1.3896513
99726,8,293,-4.3803797,-1.9925318
99732,8,293,-6.398328,-0.701818
99738,8,293,-2.6131344,1.5110304
99744,8,293,-0.15939128,1.2793362
99750,8,293,-1.0105371,0.15071541
99756,8,293,-2.721856,-1.0218763
99762,8,293,-2.728941,-0.69062614
99768,8,293,-0.86480427,-0.49853802
99774,8,293,-1.7680998,-1.2724895
99780,8,293,-4.080105,-0.108977675
99786,8,293,-0.8199167,2.52415
99792,8,293,-1.2387867,0.26055926
99798,8,293,-2.6786795,0.10146248
99804,8,293,-3.9881353,-0.30048782
99810,8,293,-3.7765236,-0.2513162
99816,8,293,-1.5457964,0.83107764
99822,8,293,-3.1377249,0.053785503
99828,8,293,-4.012948,-0.40223867
99834,8,293,-1.4171591,1.8169293
99840,8,293,0.9556258,1.728538
99846,8,293,1.0088655,0.8133322
99852,8,293,-1.0082006,-0.45095313
99858,8,293,-2.7510977,-0.36105347
99864,8,293,-0.261652,1.2553282
99870,8,293,-1.0345039,0.8665939
99876,8,293,-3.0415144,-0.5049127
99882,8,293,-4.719778,0.40879512
99888,8,293,-0.81894875,1.7032021
99894,8,293,-1.0972233,0.6443492
99900,8,293,-2.6173916,-0.060798932
99906,8,293,-2.7928762,1.3823042
99912,8,293,0.58409214,1.8959923
99918,8,293,1.5031501,1.2507372
99924,8,293,0.28471565,0.6887679
99930,8,293,0.01523304,1.4326756
99936,8,293,0.5477306,0.29567742
99942,8,293,-0.91730595,0.23523545
99948,8,293,-2.1392221,0.5871366
99954,8,293,-2.9049501,-0.32207966
99960,8,293,-1.2805443,0.6198823
99966,8,293,-0.702054,-0.22627228
99972,8,293,-4.2946444,-1.8006449
99978,8,293,-4.944168,0.5132949
99984,8,293,-0.078884125,1.8345098
99990,8,293,-1.2892628,0.7281758
99996,8,293,-4.980336,-1.262433
100002,8,293,-5.065114,-0.3201769
100008,8,293,-2.2268715,0.23966509
100014,8,293,-2.8099241,-0.5014954
100020,8,293,-4.2067633,-1.4707975
100026,8,293,-4.018709,-0.66346985
100032,8,293,-2.1544333,-0.51958555
100038,8,293,-3.483201,-0.2919423
100044,8,293,-5.44695,-1.0492239
100050,8,293,-4.6100817,0.048237324
100056,8,293,-3.062543,-0.92623234
100062,8,293,-3.7361526,-1.3550348
100068,8,293,-5.800495,-1.982542
100074,8,293,-6.2752323,-1.9919243
100080,8,293,-3.5169868,-1.8515291
100086,8,293,-3.569047,-2.0540924
100092,8,293,-5.554514,-1.9194002
100098,8,293,-5.2296896,-1.0405178
100104,8,293,-2.7551222,-1.0669479
100110,8,293,-3.730608,-1.8267374
100116,8,293,-5.455964,-1.7384663
100122,8,293,-4.7471733,-1.1718597
100128,8,293,-2.4675856,-0.6392578
100134,8,293,-3.5007496,-0.9285905
100140,8,293,-5.133728,-1.4292412
100146,8,293,-3.1653929,-0.00840611
100152,8,293,-0.5613003,1.2017199
100158,8,293,-0.56727695,0.29020733
100164,8,293,-2.5176125,-0.002188385
100170,8,293,-3.046589,0.15359998
100176,8,293,-1.3708105,0.04332626
100182,8,293,-1.9933662,-1.2744989
100188,8,293,-3.797431,-1.0215397
100194,8,293,-3.0940132,-0.3959732
100200,8,293,-2.857173,-0.63439494
100206,8,293,-3.3055305,-1.0307798
100212,8,293,-4.6949472,-1.4892473
100218,8,293,-5.262994,-0.8549166
100224,8,293,-2.3922415,-0.5332204
100230,8,293,-4.2625475,-1.9766245
100236,8,293,-5.5376167,-1.8056068
100242,8,293,-3.9543343,-0.4383452
100248,8,293,-2.0905352,0.08647126
100254,8,293,-2.0131454,-0.18613845
100260,8,293,-3.8823566,-0.6178336
100266,8,293,-3.9248629,-0.55804634
100272,8,293,-3.0400057,-1.1616907
100278,8,293,-3.4268093,-1.6794605
100284,8,293,-5.698038,-2.2543402
100290,8,293,-4.9714403,-0.79254544
100296,8,293,-2.6981,-1.159359
100302,8,293,-2.539854,-0.2199046
100308,8,293,-3.3704662,0.045871045
100314,8,293,-0.14636135,1.8111768
100320,8,293,0.31048518,0.8172693
100326,8,293,-0.33171165,0.5546713
100332,8,293,0.07072449,0.73453814
100338,8,293,0.5799898,1.0106891
100344,8,293,0.085618675,1.1369786
100350,8,293,-0.879756,0.34774566
100356,8,293,-1.2286186,-0.013472524
100362,8,293,-1.3786631,-0.66378266
100368,8,293,-0.9718027,-0.6241243
100374,8,293,-1.3279314,-0.17010874
100380,8,293,-2.1649542,0.5447357
100386,8,293,-2.0611734,0.18426734
100392,8,293,-0.18790913,1.0935973
100398,8,293,1.2233857,1.2377615
100404,8,293,-0.4928465,0.9658624
100410,8,293,1.2328062,0.8148274
100416,8,293,1.419169,-0.56926155
100422,8,293,0.4541359,-1.7312374
100428,8,293,0.05997181,-2.9213018
100434,8,293,1.8057361,-2.0825663
100440,8,293,0.46858573,-0.9608555
100446,8,293,-0.72653484,0.39997065
100452,8,293,-2.331046,-0.5236624
100458,8,293,-1.3010731,-0.49703437
100464,8,293,0.59020233,-0.1651411
100470,8,293,-1.4832563,0.38983452
100476,8,293,-2.13443,0.38672823
100482,8,293,-1.8480082,0.41358435
100488,8,293,0.6723325,1.4535062
100494,8,293,0.18870163,1.3144351
100500,8,293,-0.3561325,1.1434402
100506,8,293,-1.0208025,-0.29862976
100512,8,293,-0.3075142,-0.9792046
100518,8,293,-1.379817,-0.56089026
100524,8,293,-4.2329073,-0.61136603
100530,8,293,-3.4230127,0.58861095
100536,8,293,0.031632423,1.3000476
100542,8,293,0.5397606,0.9766688
100548,8,293,-0.20905972,1.2542396
100554,8,293,-1.2478504,0.7757357
100560,8,293,-1.5234671,-0.8456249
100566,8,293,-1.3975401,-0.48747283
100572,8,293,-3.1575928,-0.588656
100578,8,293,-3.1697645,-0.15089577
100584,8,293,-2.2860813,-0.94851303
100590,8,293,-3.9835072,-2.0591698
100596,8,293,-5.161639,-1.6930637
100602,8,293,-4.9570665,-0.97478867
100608,8,293,-2.7582874,-1.2190704
100614,8,293,-3.6336193,-1.3873892
100620,8,293,-5.352274,-1.3767681
100626,8,293,-4.506113,-0.14499956
100632,8,293,-1.9386911,-0.0036816
100638,8,293,-2.404976,-0.8079487
100644,8,293,-4.4035597,-0.81166816
100650,8,293,-4.709262,-1.574647
100656,8,293,-1.8930178,-0.6993982
100662,8,293,-2.2441425,-0.115135014
100668,8,293,-4.238038,-0.799003
100674,8,293,-3.7015085,-0.23449516
100680,8,293,-0.554142,0.21552277
100686,8,293,0.2652483,-1.1717968
100692,8,293,-2.7214098,-2.029708
100698,8,293,-3.3046741,0.63842666
100704,8,293,0.13338757,0.37584305
100710,8,293,-0.29787445,1.7170501
100716,8,293,-2.5131493,0.8351645
100722,8,293,-2.1748476,-0.5120144
100728,8,293,-1.9301682,-0.7392616
100734,8,293,-2.187127,-1.1961927
100740,8,293,-3.982338,-1.0895624
100746,8,293,-3.4774323,0.3073926
100752,8,293,-2.0756178,0.45575565
100758,8,293,-1.2530508,0.27640146
100764,8,293,-2.3656702,0.1711913
100770,8,293,-2.4360628,-0.60797065
100776,8,293,-0.83890533,0.22485447
100782,8,293,0.6474514,1.2804444
100788,8,293,-0.17921901,1.266855
100794,8,293,-0.052282453,0.7900785
100800,8,293,-1.5931501,0.08660632
