time,lat,lon,U,V
215586,48.75000381,261.75,-1.2684851,-3.2063437
215592,48.75000381,261.75,-0.4659605,-3.7505598
215598,48.75000381,261.75,-0.6105356,-2.9259806
215604,48.75000381,261.75,0.1599741,-3.9523468
215610,48.75000381,261.75,-1.1221056,-3.3704996
215616,48.75000381,261.75,-2.0101156,-2.5853662
215622,48.75000381,261.75,-1.8528538,-0.836854
215628,48.75000381,261.75,-1.8363771,-0.11717266
215634,48.75000381,261.75,-2.9272776,2.8581047
215640,48.75000381,261.75,-1.5335503,2.4258919
215646,48.75000381,261.75,-1.0019836,2.7985334
215652,48.75000381,261.75,-0.75510883,3.0550528
215658,48.75000381,261.75,-0.5540447,4.935994
215664,48.75000381,261.75,-0.24895382,3.5035198
215670,48.75000381,261.75,-0.5266485,3.7067804
215676,48.75000381,261.75,0.30609035,2.8751526
215682,48.75000381,261.75,0.8832331,2.5682058
215688,48.75000381,261.75,-1.0398827,0.360322
215694,48.75000381,261.75,0.29640675,-1.5967731
215700,48.75000381,261.75,-0.17420864,-2.8563547
215706,48.75000381,261.75,-0.44327354,-2.2432919
215712,48.75000381,261.75,-1.7097569,-1.5065031
215718,48.75000381,261.75,-2.0022783,0.17734432
215724,48.75000381,261.75,-1.3683586,1.7382153
215730,48.75000381,261.75,-0.635993,4.6600447
215736,48.75000381,261.75,-1.215847,4.3605347
215742,48.75000381,261.75,-0.9091358,5.206773
215748,48.75000381,261.75,-0.33998013,5.086501
215754,48.75000381,261.75,-1.0795288,6.6242104
215760,48.75000381,261.75,-1.2769222,5.5875206
215766,48.75000381,261.75,-0.6348562,6.426284
215772,48.75000381,261.75,-0.23142815,6.602314
215778,48.75000381,261.75,0.67414665,8.31229
215784,48.75000381,261.75,-0.87916565,7.2305984
215790,48.75000381,261.75,0.6278095,7.515299
215796,48.75000381,261.75,1.1994791,7.2954035
215802,48.75000381,261.75,2.9599628,7.4173384
215808,48.75000381,261.75,1.3445358,4.0885906
215814,48.75000381,261.75,1.8054457,3.0841646
215820,48.75000381,261.75,1.732686,-1.5412283
215826,48.75000381,261.75,-1.6193876,-3.8550644
215832,48.75000381,261.75,-1.5921478,-2.2693424
215838,48.75000381,261.75,-2.938486,-1.054409
215844,48.75000381,261.75,-2.7079973,0.44800472
215850,48.75000381,261.75,-2.495635,1.8589647
215856,48.75000381,261.75,-2.3346682,1.295914
215862,48.75000381,261.75,-2.5914078,2.2795982
215868,48.75000381,261.75,-2.6110563,3.4417372
215874,48.75000381,261.75,-3.2810745,5.977172
215880,48.75000381,261.75,-2.7528152,4.324955
215886,48.75000381,261.75,-0.71317196,4.276308
215892,48.75000381,261.75,-1.4831829,-1.5605459
215898,48.75000381,261.75,-3.612053,-2.2801952
215904,48.75000381,261.75,-2.7884216,-1.3420973
215910,48.75000381,261.75,-1.9801264,-1.7845764
215916,48.75000381,261.75,-2.5495386,-0.20188999
215922,48.75000381,261.75,-0.17549706,3.6050825
215928,48.75000381,261.75,-0.07197857,2.1899319
215934,48.75000381,261.75,-1.9908352,4.429035
215940,48.75000381,261.75,-0.18880707,2.9585311
215946,48.75000381,261.75,1.3198142,3.7320404
215952,48.75000381,261.75,6.5190783,-2.2778244
215958,48.75000381,261.75,7.5494595,-6.9932356
215964,48.75000381,261.75,4.735146,-5.3280563
215970,48.75000381,261.75,3.9005117,-3.813961
